CommentID,Dataset,comment,FinalLabels,target,Discredit,Stereotyping,Harassment,Dominance,Threats,Blaming,Maternal,Damning,Objectification,Appearance,AntiLGBTQ,None_confidence,Discredit_confidence,Stereotyping_confidence,Sexual_Harassment_confidence,Threats_of_Violence_confidence,Maternal_Insults_confidence,Sexual_Objectification_confidence,Anti-LGBTQ+_confidence,Physical_Appearance_confidence,Damning_confidence,Dominance_confidence,Victim blaming_confidence,classification,reasoning
4514,low-prob-keyword,Cstyle casts make baby Jesus weep Ill land it and change it to reinterpret_cast,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected; the comment humorously references coding practices.
4515,low-prob-keyword,What about spell 69639 Risen Witch Doctor Spawn  this does the visual There is no need to declare H_ spells SpellDifficultydbc handles this automatically,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected; the comment discusses game mechanics and spell handling.
4516,low-prob-keyword,Asshole,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,Discredit,"Uses a derogatory term without specific context, discrediting the recipient."
4517,low-prob-keyword, If we update the meta information later we can only put it after the completion of execute openDaughters Yeah thats what I think  It is not very clear to me what impact this might have now I may need more detailed and comprehensive thinkin,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about meta information and execution.
4519,low-prob-keyword,It should return null if the key doesnt exists Because the var versionsHistory is not a single dimension array We cant return a single dimension array because the only usage of this method is in a template witch only check the first dimension an,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about array dimensions and method usage.
4520,low-prob-keyword,Skinny route Im with you on this ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; expresses agreement without any sexist or harmful remarks.
4521,low-prob-keyword,suggestion  Ensure copyright transferal agreement is obtained from each author contact heplesser  ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; suggests obtaining copyright transferal agreement.
4522,low-prob-keyword,You should run make clean if the target is stale Making a target phony would make it run on every invocation,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; provides technical advice about running a clean target.
4523,low-prob-keyword,Not to sound smug but work better  It would work no differently then what is here  If you are referring to readability then the change is merely an option This implementation does not violate any coding principles or practices Please be more clear,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment discusses coding principles and practices.
4524,low-prob-keyword,Actually now that I think about it simp always create 0 or 1 goals which simplifies things I was assuming that more than one goal were being generated for some reason,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment discusses coding logic and goals.
4525,low-prob-keyword,chinmayapancholi13 please add yourself as the author This is your baby ,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,Stereotyping,"Refers to the work as ""your baby,"" implying traditional gender roles and emotional attachment."
4526,low-prob-keyword,MahboobehMohammadi also its work fine but think its better to prevent loop in each adjustPanelPositions Could you please handle it in another way,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment discusses coding adjustments and suggestions.
4527,low-prob-keyword,_any_  _any_  _ANY_  dont do it Gali gal pabandyt typescript const NavigationListItem FunctionComponentIProps    children     httpsfettblogeutypescriptreactchildren,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment discusses coding syntax and typescript usage.
4528,low-prob-keyword,In DF11 release birth mother registry data had different delivery dates for twins triplets and more which was captured in the column APPROX_BIRTH_DATE This is mainly due to the fact that register team was adding offset to APPROX_BIRTH_DATE to mask the original date randomly To bypass this we used finngenid birthday  mothers birth event age,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses technical details about data handling.
4529,low-prob-keyword,MahboobehMohammadi Itd be better to prevent from mounting the component in Chartjsx instead of mounting it there and add a reaction to render the component,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment provides technical advice on component mounting.
4530,low-prob-keyword,Will Cheaters stop being marked as cheaters after some period of time since the last time they provably cheated Basically  will this tool be able to forgive Some kid may install cheats get caught get kicked from matches and stop playing for a while When should we allow that kid to come back and play again hopefully without cheats this time ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses forgiveness policies for cheaters in gaming.
4531,low-prob-keyword,suggestion body_Your password is the default admin If this system is exposed to untrusted users it is important to change it immediately for security reasons I will keep nagging you about it  Rationale it is important to,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment discusses password security practices.
4532,low-prob-keyword,Oops I meant to put the checkpython as a html dependency instead of on the phony line fixed,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; the comment mentions fixing a technical dependency issue.
4533,low-prob-keyword,It does I didnt think there would be a difference here Is there anywhere I can read about this in the docs Sorry to butt in this was just very surprising to me,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,"No harmful content detected, the comment is neutral and informative."
4534,low-prob-keyword,suggestion Uncles and aunts are also very talkative ,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0.8,0,0,0,0,0,0,"Stereotyping, Maternal_Insults","Suggests stereotypical behavior of women relatives, specifically aunts, in a discrediting manner."
4535,low-prob-keyword,The purpose of this button is to send recorded expenses to the acocuntant To add an expense to the list there will be a button at the bottom of the page Thats why there was a condition on this component,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,"No harmful content detected, the comment is technical and explanatory."
4536,low-prob-keyword,Im for 2 This is a quote from the authors of the gem which I agree with  My general advice though is to avoid Factory Girl as much as is reasonably possible Not because itÃƒÂÃâšÂÃâžÂs bad or unreliable software Factory Girl is very reliable weÃƒÂÃâšÂÃâžÂve used it,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,"No harmful content detected, the comment discusses software and personal opinions neutrally."
4537,low-prob-keyword,skinny85 I named this this instead of BatchBuildConfig because I didnt want it to get confused with the actual buildBatchConfig in L1,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,"No harmful content detected, the comment is technical and neutral."
4538,low-prob-keyword,Added as a test the end result is for example  l_womanc_scaleh_100w_100e_style_transferpreserve_color15fl_layer_applysample ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical naming conventions discussed.
4539,low-prob-keyword,I am fine with your convention  I was just afraid that I missed a necessary reason for a different naming Keep is as ii as long as psychocoderHPC is also fine with that,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about naming conventions and agreement.
4540,low-prob-keyword,psychocoderHPC not sure if we should still call this with zero period,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about naming conventions.
4541,low-prob-keyword,Actually Im curious about it too Is Courier getting rid of languagelevel optionality The TODO was part of the sister file in the swiftgenerator file Maybe Joe knows,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; inquiry about technical details and file references.
4542,low-prob-keyword,TBH I would prefer to lust this as a responsibility of the External providers because I dont see how this can be centralised given that we are talking about InfraCluster objects and one of the of the goal of this KEP is to avoid changes to the existing,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about responsibilities and infrastructure objects.
4545,low-prob-keyword,subvallHebron06 is here in participantstsv file stated as a male M however in xls file in httpsgithubcomspinegenericdatamultisubjectissues10issuecomment683888404 is stated as a female F,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; describes gender information in files without any sexist remarks.
4546,low-prob-keyword,English isnt my mother tounge but What are ways that I can seems like essentially long phrase for How can I to me How about R code as a minimum addition that does make the question clearer as a whole,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,Discusses language and coding without any harmful or sexist content.
4547,low-prob-keyword,Suggestion  Since its a sister JAX transform maybe we should mention it before revealing it in a code snippet suggestion Often you need to find both the value and the gradient of a function eg if you want to log the training loss JAX,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,Suggests coding improvements without any sexist remarks or harmful content.
4548,low-prob-keyword, that people are confused if sometimes theres a newline and sometimes there isnt I believe it relies on the same psychological leverages than prettier Im not an expert in this field so I can only relate to my personal experience I would see my br,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,Discusses psychological aspects of coding without any harmful or sexist content.
4549,low-prob-keyword,Usually the javadoc should be above public abstract class AbstractCandy And description should be more specific for class and should be on the next line not the same line with author For example Implementation of abstract representation of candy ob,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,Provides coding documentation advice without any harmful or sexist remarks.
4550,low-prob-keyword,Interesting thought Id been working on the basis that putting in anything but a consistent M was going offpiste somewhat so I planned to skirt over it Perhaps it is worth covering that after all,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
4551,low-prob-keyword,Although theres a part of me that wants to ILSpy on the contents of the actual string compare and see what it does when you tell it to use OrdinalIgnoreCase I have a nagging suspicion it may end up generating a temp case converted string in its he,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
4552,low-prob-keyword,Your taste honey in your mouth your  you,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,Sexual_Objectification,Suggests demeaning language that objectifies women.
4553,low-prob-keyword,wireGet and wirePut arent always defined which is why the buildhttpstravisciorgPsychoLlamagunleveljobs160968616 failed If we make sure theyre defined before calling them it should fix the errors Well always want to call our own dr,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
4554,low-prob-keyword,Ok Im not 100 sure Id want simp to use them but this could be avoided anyway,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,Discredit,"Uses ""simp"" in a derogatory manner, discrediting women indirectly."
4555,low-prob-keyword,java ArrayListString allStudents  new ArrayListstudentsWhoResponded allStudentsaddAllnoResponse ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
4556,low-prob-keyword,you need to handle cases where you received garbage and either jsonloads fails or retreived dick doesnt have specified key,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,Sexual_Objectification,"Uses ""dick"" in a demeaning and objectifying manner."
4557,low-prob-keyword,add tests for remainingBalanceBalance  levyBalanceServiceRemainingBalance remainingBalanceTransferAllowance  levyBalanceServiceRemainingTransferAllowance,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
4558,low-prob-keyword,Behold the power of Voodoo below Making a straw doll gain life and dance is probably simpler than this,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected.
4559,low-prob-keyword,Macros do also need the PARENT_SCOPE if I remember correct to get out All variables are just copies My girlfriend says I should stop now  Im still at home and this keeps me busy,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,Stereotyping,Implies stereotypical gender roles with reference to girlfriend's opinion.
4560,low-prob-keyword,just specify the course pk in the mommy call and write that into the url directly not very pretty but all the other tests do it this way too,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,Maternal_Insults,"""Mommy call"" subtly insults women by associating them with trivial or unimportant tasks."
4561,low-prob-keyword,Yes Ida I think it is needed Because I want to add queen when the class doesnt have space which is more than 6 students in the classand has spacewhich is less than 6 students in the class,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discusses class space and naming without sexist remarks.
4562,low-prob-keyword,Moved MemberNameToMessageArguments up and did the ordering but I would avoid spreading this commit even more I suggest to start with baby steps,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,Maternal_Insults,"""Baby steps"" could imply infantilizing language, subtly targeting women in a dismissive manner."
4563,low-prob-keyword,I decided against it because the custom attributes can really only be inferred about the primary user for example we have no idea if user two is female or not,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,Stereotyping,Assumes gender roles by inferring user two's gender as female without evidence.
4564,low-prob-keyword,I think the Tupperware analogy works as an initial introduction to variables Perhaps changing To be more specific into To be more technical allows for a more logical flow into a more nuanced understanding of them Psychologically I think it wou,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,Discusses analogies and technical flow without any sexist or harmful remarks.
4565,low-prob-keyword,Its OK its no big deal The 16byte guidance is dodgy anyway dating ftom the data of pervasive 32bit and not backed by any data AFAIK,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about technical guidance.
4566,low-prob-keyword,On our first baby steps towards SSR I didnt reinvent the wheel in that area I simply reused existing functionality as provided by the StylesheetFactory,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about functionality reuse.
4567,low-prob-keyword,this isnt right This returns the pixels in rowmajor order but the actual HoE pixels are nowhere near rowmajor order might be able to skip the reshape step and do pixels   get_pixels,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about pixel order.
4568,low-prob-keyword,awalther28 is there a reason the producer client is using port 9092 Users may be confused because 9092 is normally a broker port If its ok can you switch this out to another port,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; inquiry about port usage.
4569,low-prob-keyword,No psychologist outfit for EC and Fleet,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment about psychologist outfit lacks sexist or harmful remarks.
4570,low-prob-keyword,I understand what youre saying too If youre worried about it being technically incorrect in case you somehow managed to get a slave with a dick and no prostate maybe leave the if checks unchanged and instead change the text from possessive prostat,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected; technical discussion about code and text changes.
4571,low-prob-keyword,Ive never used JMESPath before but it looks promising if were going to be doing much more with the Typeform survey results I think itd be worth using a tool for it because its a pain in the butt to extract the data,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected; discussion about using a tool for data extraction.
4572,low-prob-keyword,dilipkrishnan But we set alps_client in cray platform only right and if you have set alps_client in mom config then mom will print log message about that right Also if you are not checking for cray platform means your testcase will work on noncray,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected; technical discussion about configuration and test cases.
4573,low-prob-keyword,It can be called before since it used to dress doll in pref window which can be opened while game is initializing,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected; discussion about game initialization and preferences.
4574,low-prob-keyword,There is a bug there at the moment as we always store the URL even if we only asked for a fetchhttpsgithubcomPhykscozyweboobinputjsonfile In the fetch only case the URL is set to the original URL on the vendor site and we basically end,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected; discussion about a bug and URL storage.
4575,low-prob-keyword,This isnt an issue at the moment because only the task_group_ids is important but you are right this is a potential booby trap for future maintenance Ill fix this,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment discusses technical maintenance.
4576,low-prob-keyword,suggestion description Biological sex at birth male or female or other ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment discusses biological sex categorization neutrally.
4577,low-prob-keyword,suggestion simp ÃƒÂÃâÂ ÃÂc1 c2  ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment appears nonsensical or unrelated to sexism.
4578,low-prob-keyword,I would rephrase this around the point that Wolfman has been able to make his changes without disturbing the main reference copy of the planets documentation If Dracula or Mummy are keeping an eye on things there is nothing to prevent them from following,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment discusses technical changes and monitoring neutrally.
4579,low-prob-keyword,still wont allow for httpswwwvvvviditshow156psychopassfoobar httpswwwvvvvidit can also be shared between extractors,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment discusses technical sharing between extractors.
4580,low-prob-keyword,I would suggest to not use these phony names but their actual paths I e define SELENIUM_IMAGE  CURDIRtestimagesselenium or windows10 at the top and depend on these That way running make check twice will not constantly update the s,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; purely technical discussion.
4581,low-prob-keyword,jeefberkey It does change in SIMP 6 beta judyj Go ahead and update the docs to work with that,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about updating documentation.
4582,low-prob-keyword,This adds a lot of complexity to this template and I bet that were going to want similar things in other layouts the general idea of having different static genes between mother and father maybe based on trial number and it would be a shame to repro,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,Stereotyping,"Mentions static genes between mother and father, reinforcing traditional gender roles."
4583,low-prob-keyword,Defeat the bastard really oo,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; generic statement without sexist implications.
4584,low-prob-keyword,Can we construct the query string from within the searchIssues method Eg the openIssuesQuery here would instead be an object like such js openIssuesQuery   user organization type issue state open  ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about constructing query strings.
4585,low-prob-keyword,This is kind of a bastardization of ResourceBundles IMO ResourceBundles are already associated with multiple locales so mapping them to Locales doesnt really make sense,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about technical concepts.
4586,low-prob-keyword, a the testbeam software dating back to 20042007 which is used to reconstructanalyze the testbeam data IMHO this update to using DB is about code modernization and not about preserving semantics of the code written in 2004 IIUC the testbeam par,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discussion about software and code modernization.
4587,low-prob-keyword,Thank you for the PR There are a slightly typo here us virgin islands The comment didnt reflect the country code You need to change the typos Ill review and test the code tonight,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; constructive feedback on a pull request.
4588,low-prob-keyword,good stuff here more flexibility with factory girl means easier test writing Ash tested Sad Path approved,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; positive comment about testing flexibility.
4590,low-prob-keyword,It should return two lists of mother records of which one are rejected right away due to duplicate mobile number reason The records from the other list are further processed It is the same for Child records,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical explanation of record processing.
4591,low-prob-keyword,You cant make this check to when the doll lists change because the doll list only changes when a doll enters the collider This causes an issue where if you go into the collider and then switch out of the collider you will still hear the audio,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; purely technical discussion.
4592,low-prob-keyword,suggestion assert strdm  DecayMode daughtersK p pi p BF1e06 ,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; appears to be technical jargon.
4593,low-prob-keyword,upperlower  potatotomato Its all the same But seriously youre right it should be upper I was just a sleepy kitten when I left that comment But I see youve sent a new PR with the fixes 1,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; casual and technical conversation.
4594,low-prob-keyword,Yeah I see what you mean But when I run the tests I get it all passing Weird Im still trying to understand RSpec Ill fix it and do another PR On Sat Mar 5 2016 at 729 PM Joe Reich notificationsgithubcom wrote  In specdeaf_grandma_spe,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about tests and fixes.
4595,low-prob-keyword,the vector shouldnt be empty it should contain the nodes it traversed while searching for the account Butt good point to check not only that its defined but also that it contains something,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; technical discussion about vector traversal.
4596,low-prob-keyword,Here we will train a model to tackle a breast cancer classification task,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; refers to a medical classification task.
4597,low-prob-keyword,Strip out the whitespace butt function attributes against the function they refer to,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; refers to programming attributes.
4598,low-prob-keyword,Yea thanks Had a nice time with my wife and the kids  That test doesnt reflect the problemaddSession doesnt copy the Result like the real Result does Ahh now I see the problem  Is it considered bad form to override a case class copy,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; discusses programming and personal experiences without sexist remarks.
4599,low-prob-keyword,well this is a feature dating back to a3bb4a035 httpsgithubcomlibeventlibeventcommita3bb4a035fe27dcdf52158d115c4caea153dabf5difff6b6aab933915430c8e4f4a5dfa99eb2R201 I dont think we should change it Or then in a specific commit,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; refers to a programming feature and commit history.
4600,low-prob-keyword,whos the bastard that put in this include manually so it would poison my diff,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,Discredit,"Uses derogatory language (""bastard"") without specific sexist intent."
4601,low-prob-keyword,Keyword string for lust also needs an update,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,Sexual_Objectification,"Refers to ""lust"" in a way that objectifies women."
4602,low-prob-keyword,as discussed with psychocoderHPC offline since this runs on the device log will not work it uses stdcout  thus using printf is the only option 1,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; purely technical discussion.
4603,low-prob-keyword,suggestion text Chickens Grouses Ducks and Quails lay eggs daily if you give them a itemnest box to use As long as a male from the same species mate with the female before she lay eggs the egg will become fertilized and will hatch ev,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,Stereotyping,Reinforces traditional gender roles by discussing female animals' reproductive behavior.
4604,low-prob-keyword,The one issue nagging at me is the fact that this function could just stop the script by calling exit inside for a nonerror case and its not obvious by the calling function that this could happen Im thinking handle_save_and_restore should ret,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; purely technical discussion.
4605,low-prob-keyword,Ill change but all ready is a real thing already is just a bastardization haha,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,Discredit,Contains a derogatory remark without specific sexist intent.
4606,low-prob-keyword,Picky Also Id like to take this opportunity to cheerlead for skinny it blocks following this stylehttpsmediumcomlewiscowpertestallthethingse0d0f03b382egivnie335,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment discusses technical aspects without sexist remarks.
4607,low-prob-keyword,Consider moving to top of phony class for readability,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment focuses on readability without any sexist implications.
4608,low-prob-keyword,this is so bad it is highly coupled to every transport and its not the cougar philosophy ideas,None,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment critiques philosophy ideas without sexist remarks.
4609,low-prob-keyword,I do not say We must no have a if instruction at the server side The Data Access Layer is not responsible of validation the database him self is responsible of data integrity witch is the ACID properties Atomicity Coherence Isolation Durability,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment discusses technical concepts without sexist implications.
4610,low-prob-keyword,suggestion  simpa finsum_univ_succ finsum_univ_zero fincons_succ fincons_zero using h   have h0  default fin 1  0 by simp simp h0 hw finsum_univ_succ finsum_univ_zero fincons_succ fincons_zero   Your rw,None,0,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,None,No harmful content detected; comment provides technical suggestions without sexist remarks.
4611,low-prob-keyword,msluther the model only allows one value We are basically only supporting the single parent package case,None,0,0,0,0,0,0,0,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected.
4612,low-prob-keyword,Naw I was just observing If otherscom was like a porn site or something we may want a different one in our code,None,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,None,No harmful sexist content detected.
4613,low-prob-keyword,this only exists because of hysterical reasons can you please remove this and find another way to test the workers execution that doesnt involve testonly code paths in production code perhaps by passing an operation factory or executor into the worke,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,Stereotyping,"Uses ""hysterical reasons,"" implying a gendered stereotype about emotional behavior."
